Siruta,Localitate,Alimentara,Textila,Lemnului,ChimicaFarmaceutica,Metalurgica,ConstructiiMasini,CalculatoareElectronica,Mobila,Energetica
135128,Salcia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151512,Hantesti,0.0,0.0,18.406352407360725,0.0,0.0,0.0,0.0,0.0,0.0
118753,Pasareni,73.37213206491326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85984,Simonesti,0.0,0.0,531.9094368340943,0.0,0.0,0.0,0.0,0.0,0.0
151521,Burla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167909,Oras Calimanesti,25.227164954273455,0.0,1047.1763576831884,0.0,0.0,3.730834368296263,0.0,6.571638252229874,0.0
135146,Salciile,20.31832971800434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.648590021692
151530,Balaceana,6.485084306095979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110571,Bacles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69615,Vulcana-Bai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.5668202764977,0.0
159730,Oras Macin,438.8301801801802,7316.491261261262,76.87819819819819,0.0,0.0,0.0,178.3718018018018,0.0,158.6198198198198
20466,Margineni,84.85450674237048,1.7437899219304471,16.83676366217175,0.0,0.0,493.50623542532696,0.0,972.9284193450269,4.458379803305283
77812,Municipiul Targu Jiu,1276.747984765758,198.12905756190202,284.2942912877889,0.46394253098970967,0.0,271.0220669439656,17.003467957517522,118.5004489766429,26494.443413461042
28665,Ciumeghiu,9.87943416757345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135164,Scorteni,0.0,150.47175386754736,0.0,0.0,0.0,0.0,0.0,66.82183208760647,0.0
53247,Maureni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151549,Hartop,0.0,9.346492909160597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12288,Silindia,0.0,0.0,174.78514285714286,0.0,0.0,0.0,0.0,0.0,0.0
126978,Falcoiu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151558,Voitinel,0.0,2.2106758676679523,0.0,0.0,0.0,0.0,0.0,0.01968743657398011,0.0
4106,Calnic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61452,Comana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151567,Ciprian Porumbescu,0.0,0.0,18.907287822878228,0.0,0.0,0.0,0.0,0.0,0.0
94223,Perisoru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118799,Petelea,0.0,3.4297928313054915,218.04044722130877,0.0,0.0,0.0,0.0,2684.1473199605393,0.0
102419,Curcani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176150,Fitionesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159767,Oras Sulina,375.21091086215296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53274,Mehadia,178.39550616090844,0.0,1968.1886929209954,0.0,0.0,0.0,0.0,0.0,0.0
151576,Berchisesti,18.2450016943409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151585,Poieni-Solca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28709,Campani,4484.026556016597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118824,Pogaceaua,432.0790513833992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127019,Farcasele,284.14836303356816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36907,Cristesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159785,Baia,252.58761758914898,0.0,2.226646248085758,54.868956464668564,0.0,0.0,0.0,0.0,29.242616495296435
45101,Berca,889.3190954773869,50.22967108268616,1.1306532663316582,0.0,104.27935130196437,0.0,0.0,0.0,0.0
4142,Cricau,0.0,21.306818181818183,0.0,2132.1969696969695,0.0,0.0,0.0,1109.53125,0.0
102446,Daia,0.0,50.09393119443371,31.651333591032085,0.0,0.0,0.0,0.0,0.0,0.0
167981,Municipiul Dragasani,427.8166396645383,1155.0146764509673,0.35047174306680645,406.80677594586865,0.0,8483.198560945391,23.157533593824454,256.2897169541599,0.0
12340,Simand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.025490638393864,0.0
135226,Secaria,393.8178104575163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94269,Reviga,10.291932059447984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102473,Dascalu,78.65255119750087,0.0,4192.936827490455,0.0,0.0,0.0,0.0,0.0,0.0
61513,Corbu,0.0,0.0,0.0,40.650190718372535,0.0,0.0,0.0,0.0,0.0
135244,Sangeru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53327,Mehadica,0.0,0.0,208.23132183908046,0.0,0.0,0.0,0.0,0.0,0.0
12368,Siria,28.56578223054057,0.0,0.0,0.0,0.0,0.0,467.40636353627656,0.0,0.0
20563,Municipiul Onesti,3083.94663652425,373.0311556070594,2530.085373962271,4278.7900606014555,0.0,53.73158684625468,28.57554284845837,204.15275746119798,368.5915765877011
176212,Garoafa,13.999372122226873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77910,Balesti,20.497236079277336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36952,Cristinesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143450,Municipiul Sibiu,4333.2081881327995,4844.046603484813,298.1029491405698,101.67683070402637,29.727866729456085,23044.10809394867,2526.544089945844,91.163168118672,342.03878620202494
127064,Ganeasa,28.22590529247911,0.0,1.0306406685236769,0.0,0.0,0.0,0.0,20.07325905292479,0.0
28763,Cociuba Mare,11.374871969955617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4188,Craciunelu De Jos,0.500465549348231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53345,Naidas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110688,Balvanesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159847,Beidaud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94312,Roseti,1492.6169392162913,8.15057081147794,3.0453563714902807,0.0,0.0,0.0,0.0,0.0,566.5444307312558
168041,Oras Horezu,2583.161800313346,0.0,211.70360347528842,163.81598062953995,0.0,0.0,0.0,106.37288135593221,0.0
12402,Sistarovat,1.567398119122257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86133,Tulghes,0.0,0.0,2850.1291421492724,0.0,0.0,0.0,0.0,0.0,0.0
61559,Crucea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0202764976959
94330,Salcioara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53372,Obreja,1611.2748980780432,0.0,30.24490390215492,0.0,0.0,0.0,0.0,0.0,0.0
102525,Darasti-Ilfov,0.0,0.0,97.18766453553968,0.0,0.0,0.0,0.0,328.14554343738246,0.0
143487,Cristian,957.4471738611973,5.3210112091581205,1617.9263057476746,0.0,0.0,2322.245886000477,0.0,1.6940138325781064,0.0
20607,Gura Vaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151683,Municipiul Turnu Magurele,341.36123142533484,2984.1439661491304,10.650163257146664,4428.590591057507,0.0,0.0,0.09995335510095289,29.347704404611182,46.50266542280269
159883,C.a. Rosetti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143502,Poplaca,12452.940495867768,0.7867768595041322,1.3168044077134986,0.0,0.0,0.0,0.0,0.0,0.0
102543,1 Decembrie,4360.571731536927,270.22742015968066,2500.313373253493,0.0,0.0,0.0,0.0,585.7717065868263,0.0
4240,Daia Romana,238.62539682539682,962.5266666666666,0.0,0.0,0.0,62.48888888888889,0.0,0.0,0.0
28816,Copacel,1164.372340425532,0.0,28.954671600370027,0.0,0.0,0.0,0.0,21.86077705827937,0.0
135315,Starchiojd,5864.426474442988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118931,Rastolita,0.0,0.0,468.3732394366197,0.0,0.0,0.0,0.0,0.0,0.0
37011,Dersca,48.460538532961934,0.0,48.30454967502321,0.0,0.0,0.0,0.0,0.0,0.0
110740,Breznita-Motru,90.52019498607243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127126,Giuvarasti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151709,Ciuperceni,8.034193548387098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143520,Rasinari,125.84112636885104,346.31305405875196,267.87032852424824,0.0,0.0,0.0,0.0,0.0,0.0
12457,Taut,0.0,0.0,126.43663663663663,0.0,0.0,0.0,0.0,0.0,0.0
94376,Saveni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.277809307604993,0.0
127144,Gostavatu,0.0,328.1333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102570,Domnesti,526.7080386610089,37.979255068363976,1206.2550683639793,0.0,0.0,137.31376709099482,0.0,174.64992927864216,7869.241041961339
4268,Dostat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86188,Tusnad,16766.50270758123,0.0,559.9914259927798,0.0,0.0,0.0,0.0,0.0,0.0
176301,Gugesti,23.031635229466804,186.19708896480023,439.9799495024506,0.0,0.0,0.0,0.0,0.0,0.0
53425,Paltinis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61620,Cumpana,588.9813629650467,0.0,9.908151065475773,0.0,0.0,0.0,0.0,307.09620929741897,0.0
151736,Islaz,0.0,0.0,15.970543806646525,0.0,0.0,0.0,0.0,0.0,0.0
45245,Bisoca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20670,Stefan Cel Mare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168130,Oras Ocnele Mari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37057,Dangeni,0.0,0.0,5.641658440276407,0.0,0.0,0.0,0.0,0.0,0.0
78016,Dragutesti,2.1621297037630103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127171,Gradinari,0.0,0.0,0.0,0.39585870889159563,0.0,0.0,0.0,0.0,0.0
143557,Selimbar,1665.433913325408,716.4972441370367,928.7866637847185,17252.27742353831,0.0,859.3490759753594,2138.699664973522,596.2177672106344,26.634821139090025
159945,Carcaliu,538.6357308584687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102605,Dragomiresti-Vale,34009.46860298629,19.663121292697895,350.3413786050317,0.0,0.0,1095.4806708938434,0.0,0.0,0.0
4302,Farau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86222,Ulies,0.0,0.0,534.69779286927,0.0,0.0,0.0,0.0,195.52631578947367,0.0
176338,Gura Calitei,0.0,0.0,304.2947870778267,0.0,0.0,0.0,0.0,26.59691629955947,0.0
151763,Lita,59.7451205510907,0.0,11.156907768848068,0.0,0.0,0.0,0.0,0.0,0.0
118995,Raciu,0.06927710843373494,0.0,0.0,0.0,0.0,69.88745892661555,0.0,0.0,0.0
28889,Cristioru De Jos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.01867064973861,0.0
159963,Casimcea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.60948905109489
94429,Scanteia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12509,Tarnova,32.25955182975979,0.0,0.0,14.412381105916491,0.0,0.0,0.0,0.0,0.0
110820,Breznita-Ocol,6.131868131868132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61675,Deleni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37100,Dobarceni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151790,Municipiul Alexandria,1010.3705572072504,83.33495732233624,165.15066653879353,10.140078641987149,0.0,5833.203299127265,3.902234583293373,32.182257600460346,22.302234583293373
135404,Surani,15.246926777124532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102641,Dragoesti,8.123667377398721,0.0,69.29637526652452,0.0,0.0,244.7132196162047,0.0,0.0,0.0
53489,Coronini,301.8235591506572,0.0,48.97876643073812,0.0,0.0,0.0,0.0,0.0,0.0
94456,Sfantu Gheorghe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127224,Grojdibodu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143619,Municipiul Medias,423.0936748170014,492.6982783626529,44.14906069240876,10.405292883102701,0.0,9731.337399969287,0.0,42.11227327793608,61.36963161397103
135431,Sirna,0.0,0.0,0.0,0.0,0.0,17.30263157894737,0.0,0.0,0.0
78089,Turcinesti,146.03364928909951,869.550710900474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53513,Pojejena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151816,Nanov,11687.265659955257,0.38478747203579416,93.76733780760627,0.0,0.0,0.0,0.0,0.0,0.0
28941,Curatele,0.0,0.0,70.11460032626428,0.0,0.0,0.0,0.0,0.0,0.0
69900,Municipiul Craiova,428.90990893817866,920.9994443463879,155.88110973831982,28.94619311904715,5.154069672425853,14561.929288175037,21.776905074751753,134.2360808770175,7344.279369561948
4366,Galda De Jos,119565.77903811252,440.70644283121595,2229.5258620689656,0.0,0.0,0.0,0.0,0.0,0.0
127251,Ianca,223.0809639859193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45334,Blajani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151834,Poroschia,851.822168356104,0.0,314.93190832966064,0.0,3.858527985896871,0.0,0.0,0.0,0.0
110875,Brosteni,0.0,0.0,37.74487962630255,0.0,0.0,0.0,0.0,0.0,0.0
12572,Varadia De Mures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143646,Tarnava,858.1232917409388,0.0,0.0,0.0,0.0,0.0,0.0,881.3856209150326,0.0
94492,Stelnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86311,Varsag,0.0,0.0,4831.489260143198,0.0,0.0,0.0,0.0,0.0,0.0
168229,Alunu,2332.7727375822183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61737,Dobromir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0490727532097,0.0
20778,Oras Buhusi,5862.2980612342835,1662.3269027737788,16.000095978500816,3.628563201842787,0.0,0.0,0.0,1.4199059410692005,0.0
160047,Ceatalchioi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102703,Dridu,0.0,372.86285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45361,Boldu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37173,Draguseni,0.0,1.4864362690449646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127288,Iancu Jianu,91.92284661446338,0.0,4.463380930446799,0.0,0.0,0.0,0.0,0.0,0.0
78141,Municipiul Motru,2430.8314665504467,579.9159729788624,997.142776203966,0.0,0.0,0.0,0.0,9.647940727827413,623.3148398343866
151870,Municipiul Rosiori De Vede,645.2504213009775,520.2559977939148,368.0225817323896,1.0135122713484694,0.0,17.516070717284062,0.0,22.704844195238532,2.6338205104635843
176445,Homocea,182.54337194337194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143682,Oras Agnita,872.7631230336149,2140.451233647955,614.8659546282497,30.081967213114755,0.0,0.0,0.0,1559.0316277529391,0.0
86339,Voslabeni,0.0,0.0,1402.9708396178985,0.0,0.0,0.0,0.0,0.0,0.0
94535,Suditi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29001,Curtuiseni,0.0,440.2268298775918,39.6140394703972,0.0,0.0,0.0,0.0,0.0,0.0
53577,Prigor,204.72815142972212,0.0,4622.2432541280705,0.0,0.0,0.0,0.0,0.0,0.0
45389,Bozioru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69964,Bucovat,93.78822115384615,585.3466346153846,0.029086538461538462,0.0,0.0,0.0,0.0,9.615384615384615,0.0
135501,Soimari,0.0,8.018251681075888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20821,Oras Comanesti,384.3059146265431,29.502348393532564,11496.606134918326,0.0,0.0,0.9448439253501808,6.723887110852488,111.5497734735442,2.172575751278108
127322,Icoana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102749,Oras Fierbinti-Targ,53.91815636441956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160092,Ceamurlia De Jos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86366,Zetea,398.69248670212767,0.0,3247.585272606383,0.0,0.0,0.0,0.0,5171.244015957447,0.0
37217,Durnesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12643,Vinga,9.25298572676959,2060.797553160501,0.9794640256335566,0.0,0.0,0.0,0.0,0.0,0.0
94562,Stefan Cel Mare,27.500152021891154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110946,Burila Mare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151905,Oras Videle,540.7378665533362,0.0,0.0,0.0,0.0,0.0,0.0,0.4964725881852954,0.0
29038,Derna,154.55848063181648,803.0545317788642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61808,Garliciu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119153,Rusii-Munti,183.259698767686,528.5002282062985,160.96074851665907,0.0,0.0,0.0,0.0,0.0,0.0
94580,Stefan Voda,23.791101694915255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143735,Oras Cisnadie,1490.28983708301,5030.149728471683,1009.2265321955003,0.0,0.0,10325.220170674942,639.6831135246962,367.80605120248254,36.77936384794414
168309,Amarasti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176506,Jaristea,2710.3802883479084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135547,Sotrile,0.0,0.0,238.75454816582166,0.0,0.0,0.0,0.0,0.0,0.0
160127,Cerna,0.8858625162127107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151932,Crevenicu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4482,Garbova,179.32987258140633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61826,Ghindaresti,0.0,0.0,0.0,32.38746334310851,0.0,0.0,0.0,0.0,0.0
53639,Ramna,0.0,0.0,356.6945658963148,0.0,0.0,0.0,0.0,0.0,0.0
127368,Izbiceni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.8603749191984,0.0
102794,Floresti-Stoenesti,96.23706545750494,0.0,0.0,128.56272526450414,0.0,0.0,0.0,0.0,0.0
20876,Municipiul Moinesti,566.0146065142626,324.7746307910176,2.2452761480882057,0.0,0.0,95.54153348169127,0.0,124.01363544406232,0.0
94606,Ulmu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.002197802197802,0.0
12689,Varfurile,90.3793360686311,0.0,567.7556881760537,0.0,0.0,0.0,0.0,0.0,0.0
143771,Oras Copsa Mica,751.9714850832372,384.9574748640185,55.759683533871765,0.0,7174.874237679249,0.0,0.0,0.0,0.0
127386,Izvoarele,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111006,Butoiesti,369.3033569448722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37280,Oras Flamanzi,358.2792430712551,0.0,34.14560830612074,0.0,0.0,0.0,0.0,55.01699740433727,0.0
29092,Diosig,0.0,1580.992924862035,13.032545634639876,0.0,0.0,0.0,0.0,0.0,0.0
176551,Jitia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86438,Madaras,12476.306732055284,0.0,703.0798038341507,0.0,0.0,0.0,0.0,0.0,771.2719572001783
119206,Saschiz,335.6719298245614,0.0,1851.973245614035,0.0,0.0,0.0,0.0,0.0,0.0
151978,Oras Zimnicea,2667.624862415021,332.8410488831337,0.0,16815.896018128846,524.649724830042,0.0,0.0,589.5183554548397,4005.552606021366
53675,Racasdia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4525,Garda De Sus,0.0,0.0,463.34669811320754,0.0,0.0,0.0,0.0,0.0,0.0
20910,Oras Slanic-Moldova,0.0,0.0,134.59914877152255,0.5028051847552718,0.0,0.0,0.0,0.8862449216482878,0.0
160172,Chilia Veche,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61871,Independenta,160.45258338783518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86446,Cozmeni,0.0,0.0,84.83274336283186,0.0,0.0,0.0,0.0,0.0,0.0
127411,Leleasca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78258,Oras Novaci,583.3783454987835,0.0,464.24800139033715,0.0,0.0,0.0,0.0,18.391379909628085,0.0
86453,Tomesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168372,Oras Babeni,124.71579059374335,0.0,13.236326878059161,0.0,0.0,0.0,0.0,0.0,0.0
102838,Frasinet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45496,Bradeanu,141.9798305768455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94651,Unirea,0.0,0.0,0.0,59.454676258992805,0.0,0.0,0.0,0.0,0.0
86461,Ciceu,0.0,0.0,114.93671791204862,0.0,0.0,0.0,0.0,0.0,0.0
143806,Oras Dumbraveni,533.9439263097294,11.63131836499712,122.82325849165227,0.0,0.0,0.0,0.0,459.22394933793896,0.0
151996,Balaci,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135618,Stefesti,0.0,0.0,772.7337253254935,0.0,0.0,0.0,0.0,0.0,0.0
53700,Eftimie Murgu,64.37967581047381,0.0,165.57605985037407,0.0,0.0,0.0,0.0,0.0,0.0
119242,Oras Sarmasu,1.8020601336302895,6.362193763919822,0.0,0.08839086859688196,0.0,0.0,0.0,2180.8486915367484,0.0
37324,Frumusica,329.17667322834643,190.0288713910761,0.0,0.0,0.0,0.0,0.0,22.71505905511811,0.0
86479,Leliceni,0.0,0.0,0.0,5.550677253619804,0.0,0.0,0.0,1834.281177020084,0.0
70094,Isalnita,1525.5007473841554,0.0,8.47807673143996,0.0,0.0,0.0,0.0,184.30269058295963,247.50024912805182
86487,Porumbeni,3288.9127445795875,0.0,0.0,0.0,0.0,0.0,0.0,59.07826546800634,0.0
86495,Racu,0.0,0.0,196.68944478340453,0.0,0.0,0.0,0.0,0.0,0.0
70110,Podari,35.99493142516398,883.0858676207513,646.6617471675611,0.0,0.0,0.0,0.0,0.0,0.0
53728,Rusca Montana,87.74087403598972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94688,Valea Ciorii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29154,Dobresti,147.82221407624633,54.760263929618766,100.17851906158357,0.0,0.0,0.0,0.0,1.5359237536656891,0.0
45539,Braesti,0.2273462783171521,0.0,31.336165048543688,0.0,0.0,0.0,0.0,0.0,0.0
160225,Ciucurova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86501,Satu Mare,0.0,156.55030703826168,4052.798771846953,0.0,0.0,0.0,0.0,0.0,0.0
135654,Talea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152038,Babaita,5.175557056043214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20965,Oras Targu Ocna,306.46231155778895,7.821151210598447,554.9979442667885,0.0,0.0,0.0,0.0,1930.2264352063346,0.0
176613,Maicanesti,167.466255056419,0.0,0.0,0.0,0.0,38.70087289759421,0.0,0.0,0.0
143851,Oras Ocna Sibiului,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.3885041551247,0.0
12778,Zabrani,6.883872368135446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86519,Santimbru,0.0,0.0,397.89488117001827,0.0,0.0,0.0,0.0,0.0,0.0
78329,Oras Targu Carbunesti,152.22103571018488,961.301986450798,971.1207945803192,2.7735675737742564,0.0,0.0,0.0,0.0,0.0
111097,Cazanesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.862359550561798
53755,Sacu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102909,Fratesti,233.6317388003037,174.38515565679575,18.571564160971906,0.0,0.0,0.0,0.0,0.0,0.0
61951,Ion Corvin,1454.0004780114723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135681,Tataru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127493,Maruntei,71.11554779136512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168452,Oras Balcesti,336.30488273740866,8.322952710495963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160261,Crisan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94731,Valcelele,485.6199770378875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12812,Zarand,102.07613843351548,0.0,1715.4269581056467,0.0,0.0,0.0,0.0,0.0,0.0
21007,Agas,0.0,0.0,172.4834830019243,0.0,0.0,0.0,0.0,0.0,0.0
152083,Blejesti,7.888859968766267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143888,Altina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37397,George Enescu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53791,Sasca Montana,194.90587449933244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70174,Simnicu De Sus,10.939413401841147,3.192464140441019,156.23528152429887,0.0,0.0,2404.2838792549774,0.0,126.64482980089916,0.0
102945,Frumusani,1498.7476861167002,0.0,0.0,0.0,0.0,0.0,0.0,4.794164989939638,0.0
119331,Oras Sangeorgiu De Padure,642.2291247944455,0.0,0.7674036177599123,0.0,0.0,0.0,0.0,3345.1227845788417,0.0
176686,Mera,30.299399759903963,0.0,18.929891956782715,0.0,0.0,0.0,0.0,0.0,0.0
135725,Teisani,16.358301784748512,0.0,254.18280151433208,0.0,0.0,0.0,0.0,0.0,0.0
143922,Apoldu De Jos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12849,Zerind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94768,Vlad Tepes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127536,Mihaesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45619,Breaza,11.266298342541436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160305,Daeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29243,Draganesti,124796.60122699387,0.0,405.3687798227676,0.0,0.0,0.0,0.0,546.3254942058624,0.0
152127,Bogdana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160323,Dorobantu,0.0,0.0,0.0,0.0,4277.945250659631,0.0,0.0,0.0,0.0
62020,Istria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94795,Vladeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127563,Milcov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
